,title,label,processed_title
2087,campus asia 학생교류프로그램 참여학생 모집 공고문,1,campus asia 학생 교류 프로그램 참여 학생 모집 공고 문
2088,     상반기 미래형자동차 마이크로디그리 온오프 설명회        목 ,1,미래 형 자동차 마이크로 디그 리 오프 설명회 목
2089, 기초과학연구소  대체근무자 채용 공고,1,기초과학 연구소 대체 근무자 채용 공고
2090, 한국장학재단  제  기 한국장학재단 대학생 홍보대사 모집,1,한국장학재단 기 한국장학재단 대학생 홍보 대사 모집
2091,탄소중립건축 evening seminar 안내       금  ,1,탄소 중립 건축 even seminar 안내 금
2092,    학년도  학기 국가근로장학생 운영 현황 및 사전교육 자료 안내,0,국가 근로 장학생 운영 현황 사전 교육 자료 안내
2093,kt희망나눔재단 공공학습 온라인 멘토링 모집 안내,1,kt희망나눔재단 공공 학습 온라인 멘토링 모집 안내
2094, 창업지원단 캠퍼스타운  학생 창업멘토링 king toring 참여자 수시 모집,1,창업지원단 캠퍼스 타운 학생 창업 멘토링 king toring 참여자 수시 모집
2095,    학년도  학기 기초자연과학영역 bsm  공동시험 중간  일정 및 장소 안내 자연과학캠퍼스 ,0,기초 자연과학 영역 bsm 공동 시험 중간 일정 장소 안내 자연과학 캠퍼스
2096,    학년도 db김준기문화재단 db gaps 투자대회 개최 안내,1,db김준기문화재단 db gap 투자 대회 개최 안내
2097, 집적회로연구실  집적회로연구실 과제관리 행정원 모집 수정 ,1,집적 회로 연구실 집적 회로 연구실 과제 관리 행정원 모집 수정
2099, saint  나노 디스플레이 석학 saint 김종민 석좌교수 초청 세미나,1,saint 나노 디스플레이 석학 saint 김종민 좌 교수 초청 세미나
2100, 실험 참가자 모집  혼합교통에서 다른 차량 간의 상호작용,0,실험 참가자 모집 혼합 교통 차량 간 상호작용
2101,하림에서 진행하는 대학생 서포터즈  하림 유니버스 의 멤버를 모집합니다 ,1,하림 진행 대학생 서포터즈 하림 유니버스 멤버 모집
2102,    년 kt그룹희망나눔재단 kt디지털인재장학금 신규 장학생 선발 안내 기한연장     까지 ,0,kt그룹희망나눔재단 kt디지털인재장학금 신규 장학생 선발 안내
2103,    학년도 여름 계절수업 개설희망강좌 수요조사 시행 안내,0,여름 계절 수업 개설 희망 강좌 수요 조사 시행 안내
2104,    학년도 전임교원 정시채용 공개전형  안내,0,전임 교원 정시채 공개 전형 안내
2105,     지방소멸시대  노인과 함께 살아가는 미래를 위한 솔루션   대학생 아이디어 공모전,1,지방 소멸 시대 노인 미래 솔루션 대학생 아이디어 공모전
2106,     년  학기  campus asia 중국파견 국비 교환장학생 모집,1,campus asia 중국 파견 국비 교환 장학생 모집
2107,     년  학기  campus asia 일본파견 국비 교환장학생 모집,1,campus asia 일본 파견 국비 교환 장학생 모집
2108,청년세대와의 대화 참여자 모집 안내,1,청년 세대 대화 참여자 모집 안내
2109,청년 부동산 중개보수 및 이사비 지원사업 참여자 모집 공고,0,청년 부동산 중 개보 수 사비 지원 사업 참여자 모집 공고
2110, 대학원혁신지원사업      학년도 skku 수월성 기반 학문후속세대 연구지원 프로그램 시행안내,0,대학원 혁신 지원 사업 skku 수 월성 기반 학문 후속 세대 연구 지원 프로그램 시행 안내
2111, 대학원혁신지원사업      학년도 대학원생 논문게재료 지원 프로그램 시행 안내,0,대학원 혁신 지원 사업 대학원생 논문 게 재료 지원 프로그램 시행 안내
2112,    년도 해외박사과정 생명보험사회공헌장학생 선발 안내  보험관련 전공 해외 박사과정 대상 ,1,해외 박사 과정 생명보험 사회 공헌 장학생 선발 안내 보험 관련 전공 해외 박사 과정 대상
2113,kossda 대학생 공모전        데이터가 보여주는 한국사회,1,kossda 대학생 공모전 데이터 한국 사회
2114,탄소중립건축 evening seminar 개최              ,1,탄소 중립 건축 even seminar 개최
2115,자연과학대학     학번 학과별 전공학점 이수기준표 변경 안내,0,자연과학 대학 학번 학과 전공 학점 이수 기준 표 변경 안내
2116,청년예술가x기술전문가    인 대상     년  제 회 에이프캠프  모집 안내,1,청년 예술가 기술 전문가 인 대상 이프 캠프 모집 안내
2117, 초대   월   일   skk gsb icig포럼  navigating the path to value chain decarbonization ,1,초대 일 skk gsb icig포럼 navigate path value chain decarbonization
2118, 채용 모집  gc녹십자  채용전제형 인턴 모집 신청접수       까지 ,1,채용 모집 gc녹십자 채용 전제 인턴 모집 신청
2119,    학년도  학기 복수전공 이수신청 안내,0,복수 전공 이수 신청 안내
2120,  디스플레이융합공학과  산학교수 채용공고,0,디스플레이 융합 공학 산학 교수 채용 공고
2121, 카운슬링센터  웰니스서포터즈 모집 안내,1,카운슬링 센터 모집 안내
2122, 채용 모집   bt강소기업상생지원센터 자체계약직원 채용 공고,0,채용 모집 bt강소기업상생지원센터 자체 계약직원 채용 공고
2123,    년 운용재 기술고시반 상시모집 안내,1,운용 재 기술 고 시반 상시 모집 안내
2124,     행정고시반 입실 무시험 전형 공고,1,행정 고 시반 입시 시험 전형 공고
2125, 차세대반도체공학 연계전공  복수전공 학생 모집                ,0,차세대 반도체 공학 연계 전공 복수 전공 학생 모집
2126, 봄 비가 그치고  금일  월  일 목  오후  시 배구  홈 경기 관람 안내,0,봄 비 금일 일 목 시 배구 홈 경기 관람 안내
2127, 중국연구소  탈단극 시대의 미국과 중국  정치외교학과 차태서 교수 ,1,중국 연구소 단 극 시대 미국 중국 정치 외교 학과 차 태 교수
2128, 중국연구소  u s  china strategic competition and economic security,1,중국 연구소 u s china strategic competition economic security
2129, 학생인재개발팀 대학일자리플러스센터       상반기 ai 활용 모의면접 코칭 프로그램,1,학생 인재 개발 팀 대학 일자리 플러스 센터 ai 활용 모의 면접 코칭 프로그램
2130, 뇌과학이미징연구단  kaist 정재승 교수 abc 세미나 안내             목        ,1,뇌과학 미 징 연구단 kaist 정재승 교수 abc 세미나 안내 목
2131,     schmidt science fellows 교내 선발 공고,1,schmidt science fellow 교내 선발 공고
2132,한국철학문화연구소 k 학술확산연구센터 전임연구인력 채용,1,한국 철학 문화 연구소 k 학술 확산 연구 센터 전임 연구 인력 채용
2133,    년도 폭력예방교육 법정의무교육  수강 안내,0,폭력 예방 교육 법정 의무 교육 수강 안내
2134,    년도 일본 정부 초청 일한 공동 고등교육 유학생 교류사업 학부  년 코스  장학생 추가 선발,1,일본 정부 초청 일 공동 고등 교육 유학생 교류 사업 학부 코스 장학생 추가 선발
2135, 공학교육혁신센터 공학교육인증 abeek  자체직원 모집       수 까지  ,0,공학 교육 혁신 센터 공학교육인증 abeek 자체 직원 모집 수
2136,     skku 자율주행 해커톤 autonomous driving hackathon  참가자 모집,1,skku 자율 주행 해커톤 autonomous drive hackathon 참가자 모집
2137, 채용공고   반도체특성화대학원 직원 채용 공고        금 ,0,채용 공고 반도체 특성화 대학원 직원 채용 공고 금
2138,미래정책연구원 자체계약직원 채용  마감 ,1,미래 정책 연구원 자체 계약직원 채용
2139, 인사캠        학기 장애학생 교육활동 지원인력 모집 재공고 ,1,인사 장애 학생 교육 활동 지원 인력 모집 공고
2140,제  회 미래 자동차산업 아이디어 공모전 안내,1,미래 자동차 산업 아이디어 공모전 안내
2141,동아시아학술원 유교문화연구소 연구원보   ra 모집,1,동아시아 학술원 유교 문화 연구소 연구 원보 ra 모집
2142, 학생인재개발팀 대학일자리플러스센터       상반기 직무적성검사 final 특강 및 모의시험 프로그램,1,학생 인재 개발 팀 대학 일자리 플러스 센터 직무 적성 검사 final 특강 모의 시험 프로그램
2143, 학생지원팀   재공고입찰  학위복 세탁 업체 선정 입찰공고 안내,0,학생 지원 팀 공고 입찰 학위복 세탁 업체 선정 입찰 공고 안내
2144, 양자생명물리과학원 iqb  행정직원 채용 안내,0,양자 생명 물리 학원 iqb 행정 직원 채용 안내
2145,      명품 스터디클럽 학회  공모전 신청 안내,1,명품 스터디 클럽 학회 공모전 신청 안내
2146,일반대학원 ai시스템공학과 일반전형 모집 안내,0,일반 대학원 ai시스템공학과 일반 전형 모집 안내
2147,    학년도 맑고 향기롭게 제 기 대학 장학생 선발 안내,0,향기 기 대학 장학생 선발 안내
2148,    학년도  학기  대학원우수장학금 선발 안내 추천서 접수        월  ,0,대학원 우수 장학금 선발 안내 추천서
2149,    학년도  학기 일반화학  gedb     공동시험 시험시간 변경 안내,0,일반 화학 gedb 공동 시험 시험 시간 변경 안내
2150,고급 학술 영작 시리즈 강의   간결명사구   확장어 명사 ,1,고급 학술 영작 시리즈 강의 간결 명 사구 확장 명사
2151,    학년도 상반기  재 춘천시민장학재단 장학생 선발 안내 정정 ,0,춘천시 민 장학 재단 장학생 선발 안내 정정
2152,    학년도 은평구민장학재단 대학생 해외연수 장학생 선발 안내,1,은평구 민 장학 재단 대학생 해외 연수 장학생 선발 안내
2153,문과대학 중어중문학과 행정조교 모집      ,0,문 대학 중어 중문학 행정 조교 모집
2154,    학년도  학기 대학원 한마당 기간 안내 학과별 일정표 확인 ,0,대학원 한마당 기간 안내 학과 일정표 확인
2155, 교내학술연구지원사업      학년도 skku president fellowship 교내 연수지원 사업공고   박사후 교내 연수지원 사업 ,0,교내 학술 연구 지원 사업 skku president fellowship 교내 연수 지원 사업 공고 박사 후 교내 연수 지원 사업
2156, 교내학술연구지원사업      학년도 skku president fellowship 국외 연수지원 사업 공고   박사후 국외 연수지원 사업 ,0,교내 학술 연구 지원 사업 skku president fellowship 국외 연수 지원 사업 공고 박사 후 국외 연수 지원 사업
2157, 사회과학대학  제  회 수선포럼 개최 안내            목              ,1,사회과학 대학 수선 포럼 개최 안내 목
2158,    년 우양재단 자매애 장학생 모집 안내,0,우 양 재단 자매애 장학생 모집 안내
2160, 글로벌 학습 플랫폼  해외저명대학 교수 초청 특강 시리즈  강연자  prof  yong su jin ,1,글로벌 학습 플랫폼 해외 저명 대학 교수 초청 특강 시리즈 강연 prof yong su jin
2161, 약학대학     학년도  학기 대학원한마당           수    시   시 ,0,약학 대학 대학원 마당 수 시 시
2162, 창업지원단   모집기간연장   창업지원단 실험실창업혁신단 직원 채용 공고      년  월  일 수  접수 ,0,창업지원단 모집 기간 창업지원단 실험실 창업 혁신단 직원 채용 공고 일 수
2163,미래에너지공학과 대학원 한마당   내일  월  일 화요일  오후  시  시   n센터  층  다과 및 커피 제공 ,0,미래 에너지 공학 대학원 한마당 일 화요일 시 시 n센터 층 커피 제공
2164, 국가보훈부      년 국외 보훈사적지 탐방 참가자 모집 안내,0,국가 보훈 부 국외 보훈 사적지 탐방 참가자 모집 안내
2165, 의과대학 건강노화와 후성유전학 연구실  석 박사 대학원생 모집,0,의과대학 건강 노화 후성유전학 연구실 박사 대학원생 모집
